dim_1,dim_2,dim_3,dim_4,value
25,25,6,2,1.0
25,25,6,3,1.0
25,25,6,4,1.0
25,25,6,5,1.0
25,25,6,6,1.0
25,25,6,7,1.0
25,25,6,8,1.0
25,25,6,9,1.0
25,25,6,10,1.0
25,25,6,11,1.0
25,25,6,12,1.0
25,25,6,13,1.0
25,25,6,14,1.0
25,25,6,15,1.0
25,25,6,16,1.0
25,25,6,17,1.0
25,25,6,18,1.0
25,25,6,19,1.0
25,25,6,20,1.0
25,25,6,21,1.0
25,25,6,22,1.0
25,25,6,23,1.0
25,25,6,24,1.0
25,25,6,25,1.0
25,25,6,26,1.0
25,25,6,27,1.0
25,25,6,28,1.0
25,25,6,29,1.0
25,25,6,30,1.0
25,25,6,31,1.0
25,25,6,32,1.0
25,25,6,33,1.0
25,25,6,34,1.0
25,25,6,35,1.0
25,25,6,36,1.0
25,25,6,37,1.0
25,25,6,38,1.0
25,25,6,39,1.0
25,25,6,40,1.0
25,25,6,41,1.0
25,25,6,42,1.0
25,25,6,43,1.0
25,25,6,44,1.0
25,25,6,45,1.0
25,25,6,46,1.0
25,25,6,47,1.0
25,25,6,48,1.0
25,25,6,49,1.0
25,25,6,50,1.0
25,25,6,51,1.0
25,25,6,52,1.0
25,25,6,53,1.0
25,25,6,54,1.0
25,25,6,55,1.0
25,25,6,56,1.0
25,25,6,57,1.0
25,25,6,58,1.0
25,25,6,59,1.0
25,25,6,60,1.0
25,25,7,1,1.0
25,25,7,2,1.0
25,25,7,3,1.0
25,25,7,4,1.0
25,25,7,5,1.0
25,25,7,6,1.0
25,25,7,7,1.0
25,25,7,8,1.0
25,25,7,9,1.0
25,25,7,10,1.0
25,25,7,11,1.0
25,25,7,12,1.0
25,25,7,13,1.0
25,25,7,14,1.0
25,25,7,15,1.0
25,25,7,16,1.0
25,25,7,17,1.0
25,25,7,18,1.0
25,25,7,19,1.0
25,25,7,20,1.0
25,25,7,21,1.0
25,25,7,22,1.0
25,25,7,23,1.0
25,25,7,24,1.0
25,25,7,25,1.0
25,25,7,26,1.0
25,25,7,27,1.0
25,25,7,28,1.0
25,25,7,29,1.0
25,25,7,30,1.0
25,25,7,31,1.0
25,25,7,32,1.0
25,25,7,33,1.0
25,25,7,34,1.0
25,25,7,35,1.0
25,25,7,36,1.0
25,25,7,37,1.0
25,25,7,38,1.0
25,25,7,39,1.0
25,25,7,40,1.0
25,25,7,41,1.0
25,25,7,42,1.0
25,25,7,43,1.0
25,25,7,44,1.0
25,25,7,45,1.0
25,25,7,46,1.0
25,25,7,47,1.0
25,25,7,48,1.0
25,25,7,49,1.0
25,25,7,50,1.0
25,25,7,51,1.0
25,25,7,52,1.0
25,25,7,53,1.0
25,25,7,54,1.0
25,25,7,55,1.0
25,25,7,56,1.0
25,25,7,57,1.0
25,25,7,58,1.0
25,25,7,59,1.0
25,25,7,60,1.0
25,25,8,1,1.0
25,25,8,2,1.0
25,25,8,3,1.0
25,25,8,4,1.0
25,25,8,5,1.0
25,25,8,6,1.0
25,25,8,7,1.0
25,25,8,8,1.0
25,25,8,9,1.0
25,25,8,10,1.0
25,25,8,11,1.0
25,25,8,12,1.0
25,25,8,13,1.0
25,25,8,14,1.0
25,25,8,15,1.0
25,25,8,16,1.0
25,25,8,17,1.0
25,25,8,18,1.0
25,25,8,19,1.0
25,25,8,20,1.0
25,25,8,21,1.0
25,25,8,22,1.0
25,25,8,23,1.0
25,25,8,24,1.0
25,25,8,25,1.0
25,25,8,26,1.0
25,25,8,27,1.0
25,25,8,28,1.0
25,25,8,29,1.0
25,25,8,30,1.0
25,25,8,31,1.0
25,25,8,32,1.0
25,25,8,33,1.0
25,25,8,34,1.0
25,25,8,35,1.0
25,25,8,36,1.0
25,25,8,37,1.0
25,25,8,38,1.0
25,25,8,39,1.0
25,25,8,40,1.0
25,25,8,41,1.0
25,25,8,42,1.0
25,25,8,43,1.0
25,25,8,44,1.0
25,25,8,45,1.0
25,25,8,46,1.0
25,25,8,47,1.0
25,25,8,48,1.0
25,25,8,49,1.0
25,25,8,50,1.0
25,25,8,51,1.0
25,25,8,52,1.0
25,25,8,53,1.0
25,25,8,54,1.0
25,25,8,55,1.0
25,25,8,56,1.0
25,25,8,57,1.0
25,25,8,58,1.0
25,25,8,59,1.0
25,25,8,60,1.0
25,25,9,1,1.0
25,25,9,2,1.0
25,25,9,3,1.0
25,25,9,4,1.0
25,25,9,5,1.0
25,25,9,6,1.0
25,25,9,7,1.0
25,25,9,8,1.0
25,25,9,9,1.0
25,25,9,10,1.0
25,25,9,11,1.0
25,25,9,12,1.0
25,25,9,13,1.0
25,25,9,14,1.0
25,25,9,15,1.0
25,25,9,16,1.0
25,25,9,17,1.0
25,25,9,18,1.0
25,25,9,19,1.0
25,25,9,20,1.0
25,25,9,21,1.0
25,25,9,22,1.0
25,25,9,23,1.0
25,25,9,24,1.0
25,25,9,25,1.0
25,25,9,26,1.0
25,25,9,27,1.0
25,25,9,28,1.0
25,25,9,29,1.0
25,25,9,30,1.0
25,25,9,31,1.0
25,25,9,32,1.0
25,25,9,33,1.0
25,25,9,34,1.0
25,25,9,35,1.0
25,25,9,36,1.0
25,25,9,37,1.0
25,25,9,38,1.0
25,25,9,39,1.0
25,25,9,40,1.0
25,25,9,41,1.0
25,25,9,42,1.0
25,25,9,43,1.0
25,25,9,44,1.0
25,25,9,45,1.0
25,25,9,46,1.0
25,25,9,47,1.0
25,25,9,48,1.0
25,25,9,49,1.0
25,25,9,50,1.0
25,25,9,51,1.0
25,25,9,52,1.0
25,25,9,53,1.0
25,25,9,54,1.0
25,25,9,55,1.0
25,25,9,56,1.0
25,25,9,57,1.0
25,25,9,58,1.0
25,25,9,59,1.0
25,25,9,60,1.0
25,25,10,1,1.0
25,25,10,2,1.0
25,25,10,3,1.0
25,25,10,4,1.0
25,25,10,5,1.0
25,25,10,6,1.0
25,25,10,7,1.0
25,25,10,8,1.0
25,25,10,9,1.0
25,25,10,10,1.0
25,25,10,11,1.0
25,25,10,12,1.0
25,25,10,13,1.0
25,25,10,14,1.0
25,25,10,15,1.0
25,25,10,16,1.0
25,25,10,17,1.0
25,25,10,18,1.0
25,25,10,19,1.0
25,25,10,20,1.0
25,25,10,21,1.0
25,25,10,22,1.0
25,25,10,23,1.0
25,25,10,24,1.0
25,25,10,25,1.0
25,25,10,26,1.0
25,25,10,27,1.0
25,25,10,28,1.0
25,25,10,29,1.0
25,25,10,30,1.0
25,25,10,31,1.0
25,25,10,32,1.0
25,25,10,33,1.0
25,25,10,34,1.0
25,25,10,35,1.0
25,25,10,36,1.0
25,25,10,37,1.0
25,25,10,38,1.0
25,25,10,39,1.0
25,25,10,40,1.0
25,25,10,41,1.0
25,25,10,42,1.0
25,25,10,43,1.0
25,25,10,44,1.0
25,25,10,45,1.0
25,25,10,46,1.0
25,25,10,47,1.0
25,25,10,48,1.0
25,25,10,49,1.0
25,25,10,50,1.0
25,25,10,51,1.0
25,25,10,52,1.0
25,25,10,53,1.0
25,25,10,54,1.0
25,25,10,55,1.0
25,25,10,56,1.0
25,25,10,57,1.0
25,25,10,58,1.0
25,25,10,59,1.0
25,25,10,60,1.0
25,25,11,1,1.0
25,25,11,2,1.0
25,25,11,3,1.0
25,25,11,4,1.0
25,25,11,5,1.0
25,25,11,6,1.0
25,25,11,7,1.0
25,25,11,8,1.0
25,25,11,9,1.0
25,25,11,10,1.0
25,25,11,11,1.0
25,25,11,12,1.0
25,25,11,13,1.0
25,25,11,14,1.0
25,25,11,15,1.0
25,25,11,16,1.0
25,25,11,17,1.0
25,25,11,18,1.0
25,25,11,19,1.0
25,25,11,20,1.0
25,25,11,21,1.0
25,25,11,22,1.0
25,25,11,23,1.0
25,25,11,24,1.0
25,25,11,25,1.0
25,25,11,26,1.0
25,25,11,27,1.0
25,25,11,28,1.0
25,25,11,29,1.0
25,25,11,30,1.0
25,25,11,31,1.0
25,25,11,32,1.0
25,25,11,33,1.0
25,25,11,34,1.0
25,25,11,35,1.0
25,25,11,36,1.0
25,25,11,37,1.0
25,25,11,38,1.0
25,25,11,39,1.0
25,25,11,40,1.0
25,25,11,41,1.0
25,25,11,42,1.0
25,25,11,43,1.0
25,25,11,44,1.0
25,25,11,45,1.0
25,25,11,46,1.0
25,25,11,47,1.0
25,25,11,48,1.0
25,25,11,49,1.0
25,25,11,50,1.0
25,25,11,51,1.0
25,25,11,52,1.0
25,25,11,53,1.0
25,25,11,54,1.0
25,25,11,55,1.0
25,25,11,56,1.0
25,25,11,57,1.0
25,25,11,58,1.0
25,25,11,59,1.0
25,25,11,60,1.0
25,25,12,1,1.0
25,25,12,2,1.0
25,25,12,3,1.0
25,25,12,4,1.0
25,25,12,5,1.0
25,25,12,6,1.0
25,25,12,7,1.0
25,25,12,8,1.0
25,25,12,9,1.0
25,25,12,10,1.0
25,25,12,11,1.0
25,25,12,12,1.0
25,25,12,13,1.0
25,25,12,14,1.0
25,25,12,15,1.0
25,25,12,16,1.0
25,25,12,17,1.0
25,25,12,18,1.0
25,25,12,19,1.0
25,25,12,20,1.0
25,25,12,21,1.0
25,25,12,22,1.0
25,25,12,23,1.0
25,25,12,24,1.0
25,25,12,25,1.0
25,25,12,26,1.0
25,25,12,27,1.0
25,25,12,28,1.0
25,25,12,29,1.0
25,25,12,30,1.0
25,25,12,31,1.0
25,25,12,32,1.0
25,25,12,33,1.0
25,25,12,34,1.0
25,25,12,35,1.0
25,25,12,36,1.0
25,25,12,37,1.0
25,25,12,38,1.0
25,25,12,39,1.0
25,25,12,40,1.0
25,25,12,41,1.0
25,25,12,42,1.0
25,25,12,43,1.0
25,25,12,44,1.0
25,25,12,45,1.0
25,25,12,46,1.0
25,25,12,47,1.0
25,25,12,48,1.0
25,25,12,49,1.0
25,25,12,50,1.0
25,25,12,51,1.0
25,25,12,52,1.0
25,25,12,53,1.0
25,25,12,54,1.0
25,25,12,55,1.0
25,25,12,56,1.0
25,25,12,57,1.0
25,25,12,58,1.0
25,25,12,59,1.0
25,25,12,60,1.0
25,25,13,1,1.0
25,25,13,2,1.0
25,25,13,3,1.0
25,25,13,4,1.0
25,25,13,5,1.0
25,25,13,6,1.0
25,25,13,7,1.0
25,25,13,8,1.0
25,25,13,9,1.0
25,25,13,10,1.0
25,25,13,11,1.0
25,25,13,12,1.0
25,25,13,13,1.0
25,25,13,14,1.0
25,25,13,15,1.0
25,25,13,16,1.0
25,25,13,17,1.0
25,25,13,18,1.0
25,25,13,19,1.0
25,25,13,20,1.0
25,25,13,21,1.0
25,25,13,22,1.0
25,25,13,23,1.0
25,25,13,24,1.0
25,25,13,25,1.0
25,25,13,26,1.0
25,25,13,27,1.0
25,25,13,28,1.0
25,25,13,29,1.0
25,25,13,30,1.0
25,25,13,31,1.0
25,25,13,32,1.0
25,25,13,33,1.0
25,25,13,34,1.0
25,25,13,35,1.0
25,25,13,36,1.0
25,25,13,37,1.0
25,25,13,38,1.0
25,25,13,39,1.0
25,25,13,40,1.0
25,25,13,41,1.0
25,25,13,42,1.0
25,25,13,43,1.0
25,25,13,44,1.0
25,25,13,45,1.0
25,25,13,46,1.0
25,25,13,47,1.0
25,25,13,48,1.0
25,25,13,49,1.0
25,25,13,50,1.0
25,25,13,51,1.0
25,25,13,52,1.0
25,25,13,53,1.0
25,25,13,54,1.0
25,25,13,55,1.0
25,25,13,56,1.0
25,25,13,57,1.0
25,25,13,58,1.0
25,25,13,59,1.0
25,25,13,60,1.0
25,25,14,1,1.0
25,25,14,2,1.0
25,25,14,3,1.0
25,25,14,4,1.0
25,25,14,5,1.0
25,25,14,6,1.0
25,25,14,7,1.0
25,25,14,8,1.0
25,25,14,9,1.0
25,25,14,10,1.0
25,25,14,11,1.0
25,25,14,12,1.0
25,25,14,13,1.0
25,25,14,14,1.0
25,25,14,15,1.0
25,25,14,16,1.0
25,25,14,17,1.0
25,25,14,18,1.0
25,25,14,19,1.0
25,25,14,20,1.0
25,25,14,21,1.0
25,25,14,22,1.0
25,25,14,23,1.0
25,25,14,24,1.0
25,25,14,25,1.0
25,25,14,26,1.0
25,25,14,27,1.0
25,25,14,28,1.0
25,25,14,29,1.0
25,25,14,30,1.0
25,25,14,31,1.0
25,25,14,32,1.0
25,25,14,33,1.0
25,25,14,34,1.0
25,25,14,35,1.0
25,25,14,36,1.0
25,25,14,37,1.0
25,25,14,38,1.0
25,25,14,39,1.0
25,25,14,40,1.0
25,25,14,41,1.0
25,25,14,42,1.0
25,25,14,43,1.0
25,25,14,44,1.0
25,25,14,45,1.0
25,25,14,46,1.0
25,25,14,47,1.0
25,25,14,48,1.0
25,25,14,49,1.0
25,25,14,50,1.0
25,25,14,51,1.0
25,25,14,52,1.0
25,25,14,53,1.0
25,25,14,54,1.0
25,25,14,55,1.0
25,25,14,56,1.0
25,25,14,57,1.0
25,25,14,58,1.0
25,25,14,59,1.0
25,25,14,60,1.0
25,25,15,1,1.0
25,25,15,2,1.0
25,25,15,3,1.0
25,25,15,4,1.0
25,25,15,5,1.0
25,25,15,6,1.0
25,25,15,7,1.0
25,25,15,8,1.0
25,25,15,9,1.0
25,25,15,10,1.0
25,25,15,11,1.0
25,25,15,12,1.0
25,25,15,13,1.0
25,25,15,14,1.0
25,25,15,15,1.0
25,25,15,16,1.0
25,25,15,17,1.0
25,25,15,18,1.0
25,25,15,19,1.0
25,25,15,20,1.0
25,25,15,21,1.0
25,25,15,22,1.0
25,25,15,23,1.0
25,25,15,24,1.0
25,25,15,25,1.0
25,25,15,26,1.0
25,25,15,27,1.0
25,25,15,28,1.0
25,25,15,29,1.0
25,25,15,30,1.0
25,25,15,31,1.0
25,25,15,32,1.0
25,25,15,33,1.0
25,25,15,34,1.0
25,25,15,35,1.0
25,25,15,36,1.0
25,25,15,37,1.0
25,25,15,38,1.0
25,25,15,39,1.0
25,25,15,40,1.0
25,25,15,41,1.0
25,25,15,42,1.0
25,25,15,43,1.0
25,25,15,44,1.0
25,25,15,45,1.0
25,25,15,46,1.0
25,25,15,47,1.0
25,25,15,48,1.0
25,25,15,49,1.0
25,25,15,50,1.0
25,25,15,51,1.0
25,25,15,52,1.0
25,25,15,53,1.0
25,25,15,54,1.0
25,25,15,55,1.0
25,25,15,56,1.0
25,25,15,57,1.0
25,25,15,58,1.0
25,25,15,59,1.0
25,25,15,60,1.0
25,25,16,1,1.0
25,25,16,2,1.0
25,25,16,3,1.0
25,25,16,4,1.0
25,25,16,5,1.0
25,25,16,6,1.0
25,25,16,7,1.0
25,25,16,8,1.0
25,25,16,9,1.0
25,25,16,10,1.0
25,25,16,11,1.0
25,25,16,12,1.0
25,25,16,13,1.0
25,25,16,14,1.0
25,25,16,15,1.0
25,25,16,16,1.0
25,25,16,17,1.0
25,25,16,18,1.0
25,25,16,19,1.0
25,25,16,20,1.0
25,25,16,21,1.0
25,25,16,22,1.0
25,25,16,23,1.0
25,25,16,24,1.0
25,25,16,25,1.0
25,25,16,26,1.0
25,25,16,27,1.0
25,25,16,28,1.0
25,25,16,29,1.0
25,25,16,30,1.0
25,25,16,31,1.0
25,25,16,32,1.0
25,25,16,33,1.0
25,25,16,34,1.0
25,25,16,35,1.0
25,25,16,36,1.0
25,25,16,37,1.0
25,25,16,38,1.0
25,25,16,39,1.0
25,25,16,40,1.0
25,25,16,41,1.0
25,25,16,42,1.0
25,25,16,43,1.0
25,25,16,44,1.0
25,25,16,45,1.0
25,25,16,46,1.0
25,25,16,47,1.0
25,25,16,48,1.0
25,25,16,49,1.0
25,25,16,50,1.0
25,25,16,51,1.0
25,25,16,52,1.0
25,25,16,53,1.0
25,25,16,54,1.0
25,25,16,55,1.0
25,25,16,56,1.0
25,25,16,57,1.0
25,25,16,58,1.0
25,25,16,59,1.0
25,25,16,60,1.0
25,25,17,1,1.0
25,25,17,2,1.0
25,25,17,3,1.0
25,25,17,4,1.0
25,25,17,5,1.0
25,25,17,6,1.0
25,25,17,7,1.0
25,25,17,8,1.0
25,25,17,9,1.0
25,25,17,10,1.0
25,25,17,11,1.0
25,25,17,12,1.0
25,25,17,13,1.0
25,25,17,14,1.0
25,25,17,15,1.0
25,25,17,16,1.0
25,25,17,17,1.0
25,25,17,18,1.0
25,25,17,19,1.0
25,25,17,20,1.0
25,25,17,21,1.0
25,25,17,22,1.0
25,25,17,23,1.0
25,25,17,24,1.0
25,25,17,25,1.0
25,25,17,26,1.0
25,25,17,27,1.0
25,25,17,28,1.0
25,25,17,29,1.0
25,25,17,30,1.0
25,25,17,31,1.0
25,25,17,32,1.0
25,25,17,33,1.0
25,25,17,34,1.0
25,25,17,35,1.0
25,25,17,36,1.0
25,25,17,37,1.0
25,25,17,38,1.0
25,25,17,39,1.0
25,25,17,40,1.0
25,25,17,41,1.0
25,25,17,42,1.0
25,25,17,43,1.0
25,25,17,44,1.0
25,25,17,45,1.0
25,25,17,46,1.0
25,25,17,47,1.0
25,25,17,48,1.0
25,25,17,49,1.0
25,25,17,50,1.0
25,25,17,51,1.0
25,25,17,52,1.0
25,25,17,53,1.0
25,25,17,54,1.0
25,25,17,55,1.0
25,25,17,56,1.0
25,25,17,57,1.0
25,25,17,58,1.0
25,25,17,59,1.0
25,25,17,60,1.0
25,25,18,1,1.0
25,25,18,2,1.0
25,25,18,3,1.0
25,25,18,4,1.0
25,25,18,5,1.0
25,25,18,6,1.0
25,25,18,7,1.0
25,25,18,8,1.0
25,25,18,9,1.0
25,25,18,10,1.0
25,25,18,11,1.0
25,25,18,12,1.0
25,25,18,13,1.0
25,25,18,14,1.0
25,25,18,15,1.0
25,25,18,16,1.0
25,25,18,17,1.0
25,25,18,18,1.0
25,25,18,19,1.0
25,25,18,20,1.0
25,25,18,21,1.0
25,25,18,22,1.0
25,25,18,23,1.0
25,25,18,24,1.0
25,25,18,25,1.0
25,25,18,26,1.0
25,25,18,27,1.0
25,25,18,28,1.0
25,25,18,29,1.0
25,25,18,30,1.0
25,25,18,31,1.0
25,25,18,32,1.0
25,25,18,33,1.0
25,25,18,34,1.0
25,25,18,35,1.0
25,25,18,36,1.0
25,25,18,37,1.0
25,25,18,38,1.0
25,25,18,39,1.0
25,25,18,40,1.0
25,25,18,41,1.0
25,25,18,42,1.0
25,25,18,43,1.0
25,25,18,44,1.0
25,25,18,45,1.0
25,25,18,46,1.0
25,25,18,47,1.0
25,25,18,48,1.0
25,25,18,49,1.0
25,25,18,50,1.0
25,25,18,51,1.0
25,25,18,52,1.0
25,25,18,53,1.0
25,25,18,54,1.0
25,25,18,55,1.0
25,25,18,56,1.0
25,25,18,57,1.0
25,25,18,58,1.0
25,25,18,59,1.0
25,25,18,60,1.0
25,31,3,1,1.0
25,31,5,1,1.0
25,31,10,1,1.0
25,31,12,1,1.0
25,31,17,1,1.0
26,23,8,2,1.0
26,26,1,1,1.0
26,26,1,2,1.0
26,26,1,3,1.0
26,26,1,4,1.0
26,26,1,5,1.0
26,26,1,6,1.0
26,26,1,7,1.0
26,26,1,8,1.0
26,26,1,9,1.0
26,26,1,10,1.0
26,26,1,11,1.0
26,26,1,12,1.0
26,26,1,13,1.0
26,26,1,14,1.0
26,26,1,15,1.0
26,26,1,16,1.0
26,26,1,17,1.0
26,26,1,18,1.0
26,26,1,19,1.0
26,26,1,20,1.0
26,26,1,21,1.0
26,26,1,22,1.0
26,26,1,23,1.0
26,26,1,24,1.0
26,26,1,25,1.0
26,26,1,26,1.0
26,26,1,27,1.0
26,26,1,28,1.0
26,26,1,29,1.0
26,26,1,30,1.0
26,26,1,31,1.0
26,26,1,32,1.0
26,26,1,33,1.0
26,26,1,34,1.0
26,26,1,35,1.0
26,26,1,36,1.0
26,26,1,37,1.0
26,26,1,38,1.0
26,26,1,39,1.0
26,26,1,40,1.0
26,26,1,41,1.0
26,26,1,42,1.0
26,26,1,43,1.0
26,26,1,44,1.0
26,26,1,45,1.0
26,26,1,46,1.0
26,26,1,47,1.0
26,26,1,48,1.0
26,26,1,49,1.0
26,26,1,50,1.0
26,26,1,51,1.0
26,26,1,52,1.0
26,26,1,53,1.0
26,26,1,54,1.0
26,26,1,55,1.0
26,26,1,56,1.0
26,26,1,57,1.0
26,26,1,58,1.0
26,26,1,59,1.0
26,26,1,60,1.0
26,26,2,1,1.0
26,26,2,2,1.0
26,26,2,3,1.0
26,26,2,4,1.0
26,26,2,5,1.0
26,26,2,6,1.0
26,26,2,7,1.0
26,26,2,8,1.0
26,26,2,9,1.0
26,26,2,10,1.0
26,26,2,11,1.0
26,26,2,12,1.0
26,26,2,13,1.0
26,26,2,14,1.0
26,26,2,15,1.0
26,26,2,16,1.0
26,26,2,17,1.0
26,26,2,18,1.0
26,26,2,19,1.0
26,26,2,20,1.0
26,26,2,21,1.0
26,26,2,22,1.0
26,26,2,23,1.0
26,26,2,24,1.0
26,26,2,25,1.0
26,26,2,26,1.0
26,26,2,27,1.0
26,26,2,28,1.0
26,26,2,29,1.0
26,26,2,30,1.0
26,26,2,31,1.0
26,26,2,32,1.0
26,26,2,33,1.0
26,26,2,34,1.0
26,26,2,35,1.0
26,26,2,36,1.0
26,26,2,37,1.0
26,26,2,38,1.0
26,26,2,39,1.0
26,26,2,40,1.0
26,26,2,41,1.0
26,26,2,42,1.0
26,26,2,43,1.0
26,26,2,44,1.0
26,26,2,45,1.0
26,26,2,46,1.0
26,26,2,47,1.0
26,26,2,48,1.0
26,26,2,49,1.0
26,26,2,50,1.0
26,26,2,51,1.0
26,26,2,52,1.0
26,26,2,53,1.0
26,26,2,54,1.0
26,26,2,55,1.0
26,26,2,56,1.0
26,26,2,57,1.0
26,26,2,58,1.0
26,26,2,59,1.0
26,26,2,60,1.0
26,26,3,1,1.0
26,26,3,2,1.0
26,26,3,3,1.0
26,26,3,4,1.0
26,26,3,5,1.0
26,26,3,6,1.0
26,26,3,7,1.0
26,26,3,8,1.0
26,26,3,9,1.0
26,26,3,10,1.0
26,26,3,11,1.0
26,26,3,12,1.0
26,26,3,13,1.0
26,26,3,14,1.0
26,26,3,15,1.0
26,26,3,16,1.0
26,26,3,17,1.0
26,26,3,18,1.0
26,26,3,19,1.0
26,26,3,20,1.0
26,26,3,21,1.0
26,26,3,22,1.0
26,26,3,23,1.0
26,26,3,24,1.0
26,26,3,25,1.0
26,26,3,26,1.0
26,26,3,27,1.0
26,26,3,28,1.0
26,26,3,29,1.0
26,26,3,30,1.0
26,26,3,31,1.0
26,26,3,32,1.0
26,26,3,33,1.0
26,26,3,34,1.0
26,26,3,35,1.0
26,26,3,36,1.0
26,26,3,37,1.0
26,26,3,38,1.0
26,26,3,39,1.0
26,26,3,40,1.0
26,26,3,41,1.0
26,26,3,42,1.0
26,26,3,43,1.0
26,26,3,44,1.0
26,26,3,45,1.0
26,26,3,46,1.0
26,26,3,47,1.0
26,26,3,48,1.0
26,26,3,49,1.0
26,26,3,50,1.0
26,26,3,51,1.0
26,26,3,52,1.0
26,26,3,53,1.0
26,26,3,54,1.0
26,26,3,55,1.0
26,26,3,56,1.0
26,26,3,57,1.0
26,26,3,58,1.0
26,26,3,59,1.0
26,26,3,60,1.0
26,26,4,1,1.0
26,26,4,2,1.0
26,26,4,3,1.0
26,26,4,4,1.0
26,26,4,5,1.0
26,26,4,6,1.0
26,26,4,7,1.0
26,26,4,8,1.0
26,26,4,9,1.0
26,26,4,10,1.0
26,26,4,11,1.0
26,26,4,12,1.0
26,26,4,13,1.0
26,26,4,14,1.0
26,26,4,15,1.0
26,26,4,16,1.0
26,26,4,17,1.0
26,26,4,18,1.0
26,26,4,19,1.0
26,26,4,20,1.0
26,26,4,21,1.0
26,26,4,22,1.0
26,26,4,23,1.0
26,26,4,24,1.0
26,26,4,25,1.0
26,26,4,26,1.0
26,26,4,27,1.0
26,26,4,28,1.0
26,26,4,29,1.0
26,26,4,30,1.0
26,26,4,31,1.0
26,26,4,32,1.0
26,26,4,33,1.0
26,26,4,34,1.0
26,26,4,35,1.0
26,26,4,36,1.0
26,26,4,37,1.0
26,26,4,38,1.0
26,26,4,39,1.0
26,26,4,40,1.0
26,26,4,41,1.0
26,26,4,42,1.0
26,26,4,43,1.0
26,26,4,44,1.0
26,26,4,45,1.0
26,26,4,46,1.0
26,26,4,47,1.0
26,26,4,48,1.0
26,26,4,49,1.0
26,26,4,50,1.0
26,26,4,51,1.0
26,26,4,52,1.0
26,26,4,53,1.0
26,26,4,54,1.0
26,26,4,55,1.0
26,26,4,56,1.0
26,26,4,57,1.0
26,26,4,58,1.0
26,26,4,59,1.0
26,26,4,60,1.0
26,26,5,1,1.0
26,26,5,2,1.0
26,26,5,3,1.0
26,26,5,4,1.0
26,26,5,5,1.0
26,26,5,6,1.0
26,26,5,7,1.0
26,26,5,8,1.0
26,26,5,9,1.0
26,26,5,10,1.0
26,26,5,11,1.0
26,26,5,12,1.0
26,26,5,13,1.0
26,26,5,14,1.0
26,26,5,15,1.0
26,26,5,16,1.0
26,26,5,17,1.0
26,26,5,18,1.0
26,26,5,19,1.0
26,26,5,20,1.0
26,26,5,21,1.0
26,26,5,22,1.0
26,26,5,23,1.0
26,26,5,24,1.0
26,26,5,25,1.0
26,26,5,26,1.0
26,26,5,27,1.0
26,26,5,28,1.0
26,26,5,29,1.0
26,26,5,30,1.0
26,26,5,31,1.0
26,26,5,32,1.0
26,26,5,33,1.0
26,26,5,34,1.0
26,26,5,35,1.0
26,26,5,36,1.0
26,26,5,37,1.0
26,26,5,38,1.0
26,26,5,39,1.0
26,26,5,40,1.0
26,26,5,41,1.0
26,26,5,42,1.0
26,26,5,43,1.0
26,26,5,44,1.0
26,26,5,45,1.0
26,26,5,46,1.0
26,26,5,47,1.0
26,26,5,48,1.0
26,26,5,49,1.0
26,26,5,50,1.0
26,26,5,51,1.0
26,26,5,52,1.0
26,26,5,53,1.0
26,26,5,54,1.0
26,26,5,55,1.0
26,26,5,56,1.0
26,26,5,57,1.0
26,26,5,58,1.0
26,26,5,59,1.0
26,26,5,60,1.0
26,26,6,1,1.0
26,26,6,2,1.0
26,26,6,3,1.0
26,26,6,4,1.0
26,26,6,5,1.0
26,26,6,6,1.0
26,26,6,7,1.0
26,26,6,8,1.0
26,26,6,9,1.0
26,26,6,10,1.0
26,26,6,11,1.0
26,26,6,12,1.0
26,26,6,13,1.0
26,26,6,14,1.0
26,26,6,15,1.0
26,26,6,16,1.0
26,26,6,17,1.0
26,26,6,18,1.0
26,26,6,19,1.0
26,26,6,20,1.0
26,26,6,21,1.0
26,26,6,22,1.0
26,26,6,23,1.0
26,26,6,24,1.0
26,26,6,25,1.0
26,26,6,26,1.0
26,26,6,27,1.0
26,26,6,28,1.0
26,26,6,29,1.0
26,26,6,30,1.0
26,26,6,31,1.0
26,26,6,32,1.0
26,26,6,33,1.0
26,26,6,34,1.0
26,26,6,35,1.0
26,26,6,36,1.0
26,26,6,37,1.0
26,26,6,38,1.0
26,26,6,39,1.0
26,26,6,40,1.0
26,26,6,41,1.0
26,26,6,42,1.0
26,26,6,43,1.0
26,26,6,44,1.0
26,26,6,45,1.0
26,26,6,46,1.0
26,26,6,47,1.0
26,26,6,48,1.0
26,26,6,49,1.0
26,26,6,50,1.0
26,26,6,51,1.0
26,26,6,52,1.0
26,26,6,53,1.0
26,26,6,54,1.0
26,26,6,55,1.0
26,26,6,56,1.0
26,26,6,57,1.0
26,26,6,58,1.0
26,26,6,59,1.0
26,26,6,60,1.0
26,26,7,1,1.0
26,26,7,2,1.0
26,26,7,3,1.0
26,26,7,4,1.0
26,26,7,5,1.0
26,26,7,6,1.0
26,26,7,7,1.0
26,26,7,8,1.0
26,26,7,9,1.0
26,26,7,10,1.0
26,26,7,11,1.0
26,26,7,12,1.0
26,26,7,13,1.0
26,26,7,14,1.0
26,26,7,15,1.0
26,26,7,16,1.0
26,26,7,17,1.0
26,26,7,18,1.0
26,26,7,19,1.0
